surface,id,source,status,independent_review_status,evidence_location,content_hash,reviewer_id,review_round,official_basis,review_note
question,AQ026-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ026-Q4,05ed15612ff1d83dc51f95f13f91941d50ed3e9ff5ca8c7b8923d3e994e2d733,stage4-question-review,R4,syllabus:p16,Primary compare; S2.13; AO and four trial cases reviewed.
question,AQ026-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ026-Q5,22af987a21711eba6b33d1504753bf21842b21af84c4f1913aa717bb5b6bf22f,stage4-question-review,R4,syllabus:p16,Primary compare; S2.12; AO and four trial cases reviewed.
question,AQ031-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ031-Q1,6d2e60a3d86250c8c4fcb352dfa16aef65ac1d87de660860c337629d7f831043,stage4-question-review,R4,syllabus:p17,Primary state; S3.01; AO and four trial cases reviewed.
question,AQ031-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ031-Q2,df8ab413ca3376741e983f9834d7dc09bfc07cfab0b07ab72d8f9a638830f76e,stage4-question-review,R4,syllabus:p17,Primary state; S3.03; AO and four trial cases reviewed.
question,AQ031-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ031-Q3,fb3aadc4df2b6e8577c67c710f1a463567d8820ffd6c555f28f581d7bde5b1e0,stage4-question-review,R4,syllabus:p17,Primary explain; S3.04; AO and four trial cases reviewed.
question,AQ031-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ031-Q4,df729eed1be25b4ca1f95fa52e6760c01a6beebf76c2cb6a5ef21a75fc342e66,stage4-question-review,R4,syllabus:p17,Primary compare; S3.05; AO and four trial cases reviewed.
question,AQ031-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ031-Q5,2433a49590082d4fa224a926a34ab25c96ccc5180a65f43a5eb60c4cd5692f3a,stage4-question-review,R4,syllabus:p17,Primary explain; S3.06; AO and four trial cases reviewed.
question,AQ036-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ036-Q1,1ad2d79e400f796f81ffe56c8da99bf5f79a23b6f8aec0599536aa46cf504846,stage4-question-review,R4,syllabus:p17,Primary state; S3.03; AO and four trial cases reviewed.
question,AQ036-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ036-Q2,8c3400fcf23d435b52acb6f04db6ac8e257620101004858d460c8d452107a2fd,stage4-question-review,R4,syllabus:p18,Primary state; S3.10; AO and four trial cases reviewed.
question,AQ036-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ036-Q3,feeb1c8fba07138c06d29137a2ff57ff4c295364646861510b2ece2e803955ef,stage4-question-review,R4,syllabus:p17,Primary state; S3.02; AO and four trial cases reviewed.
question,AQ036-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ036-Q4,648523c80a3a200dc5bd93841c68613bdc9ba11c669451361c8599e036123668,stage4-question-review,R4,syllabus:p17,Primary suggest; S3.09; AO and four trial cases reviewed.
question,AQ036-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ036-Q5,031b93cf289b3322249f7bc65399476143e652f6683d79e0c9f11b271383c708,stage4-question-review,R4,syllabus:p17,Primary state; S3.01; AO and four trial cases reviewed.
question,AQ041-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ041-Q1,423c2c9abb20bc66049e0987fe8dfd9c48a9844c50ec43fa51d96509d8fd33b5,stage4-question-review,R4,syllabus:p18,Primary calculate; S3.10; AO and four trial cases reviewed.
question,AQ041-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ041-Q2,4031b1c1ae9a1cebbdd0b1f975dec8ea6b0ff702ecd867e2027b79f55e856c92,stage4-question-review,R4,syllabus:p18,Primary write; S3.10; AO and four trial cases reviewed.
question,AQ041-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ041-Q3,bc902a00e1d165b85009ed6fbf6617b205d1913c6b107adba6b3e32e6cf21c8e,stage4-question-review,R4,syllabus:p18,Primary suggest; S3.10; AO and four trial cases reviewed.
question,AQ041-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ041-Q4,c8c0b7a4505e26c98677baf14dce85aeab94b84786e9f59414b1924b573cf396,stage4-question-review,R4,syllabus:p18,Primary explain; S3.10; AO and four trial cases reviewed.
question,AQ041-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ041-Q5,474853278cd84c9f8f61ee6bd9e743b2b989b42efce2206079c582f51f3a2589,stage4-question-review,R4,syllabus:p17,Primary compare; S3.08; AO and four trial cases reviewed.
question,AQ046-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ046-Q1,8187fb7bf673a2a69d70686e1bf07c23d8d33178d8dc769126ec928052d9bad0,stage4-question-review,R4,syllabus:p19,Primary state; S4.01; AO and four trial cases reviewed.
question,AQ046-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ046-Q2,ad82baca85c59911e3b66d1aeda3d64c9b59e44a1b24ee4d937f7cc815472957,stage4-question-review,R4,syllabus:p19,Primary state; S4.02; AO and four trial cases reviewed.
question,AQ046-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ046-Q3,5a1dc4041c6afd3083da2e702e2f809dc5aa385d514209a95a665039f7ff5a39,stage4-question-review,R4,syllabus:p19,Primary explain; S4.01; AO and four trial cases reviewed.
question,AQ046-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ046-Q4,2c78aca131a44aab5000fb48fcf62f78fcad1cf073e4f34ed122c9af06591aaa,stage4-question-review,R4,syllabus:p19,Primary state; S4.06; AO and four trial cases reviewed.
question,AQ046-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ046-Q5,45002d23da5f13eee14f2e2897fe018d3d83173e7d35a12ac2cd3858edd2c9fa,stage4-question-review,R4,syllabus:p20,Primary explain; S4.09; AO and four trial cases reviewed.
question,AQ051-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ051-Q1,73d219a943d46734c80b4600cb43ef750d55177e75ffa0ec70552c80e7938501,stage4-question-review,R4,syllabus:p20,Primary state; S4.10; AO and four trial cases reviewed.
question,AQ051-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ051-Q2,90946db55da663406a7e5484d3ab6e8de716281282a6054ac73f53549c8652e1,stage4-question-review,R4,syllabus:p20,Primary trace; S4.11; AO and four trial cases reviewed.
question,AQ051-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ051-Q3,beb000a93c5c6d071523d4a001470d3d183933ea270541f595ea3956403e6035,stage4-question-review,R4,syllabus:p20,Primary identify; S4.12; AO and four trial cases reviewed.
question,AQ051-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ051-Q4,5dccc981fc9714c5d0476c24a3d0412ac6f87f8e891288e0ae6029102cf92e6f,stage4-question-review,R4,syllabus:p22,Primary compare; S4.15; AO and four trial cases reviewed.
question,AQ051-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ051-Q5,e5a597b89421ee2a72194371e8f8c2174cf129eb0bb20e113fcfcfc765ab5a3a,stage4-question-review,R4,syllabus:p22,Primary use; S4.15; AO and four trial cases reviewed.
question,AQ056-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ056-Q1,6cbd2976dc08a5cdfd61f765bb78c4e6b6a9796bce4a4f0cbe76ea1187ea9eb3,stage4-question-review,R4,syllabus:p23,Primary state; S5.01; AO and four trial cases reviewed.
question,AQ056-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ056-Q2,f824e8434c8e512345a98cdce68f617cefbc47aef5bbdcbaa9e4cd59413f2a6d,stage4-question-review,R4,syllabus:p23,Primary suggest; S5.01; AO and four trial cases reviewed.
question,AQ056-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ056-Q3,46043033f43b09b6c19c5419d4688885b0a7f676ca3015e6a790d0d0c5dd86ef,stage4-question-review,R4,syllabus:p23,Primary compare; S5.02; AO and four trial cases reviewed.
question,AQ056-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ056-Q4,8647fc42817c89a821eb70504a277e9fe57fd3c48cc6d3ad424574333d79d11e,stage4-question-review,R4,syllabus:p23,Primary explain; S5.01; AO and four trial cases reviewed.
question,AQ056-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ056-Q5,255038bee58b3e197263f7ee2842b6021f658ce55676d0ab99f448dd4cc88999,stage4-question-review,R4,syllabus:p23,Primary state; S5.02; AO and four trial cases reviewed.
question,AQ061-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ061-Q1,1fba7b4db86f88930096393c756c2360896e8ff31823cd21ebd49eac4c429d03,stage4-question-review,R4,syllabus:p23,Primary compare; S5.04; AO and four trial cases reviewed.
question,AQ061-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ061-Q2,2fd645802fffea45c15401acbc71e1bd47875e2414793c136ee9e07b09afaaa1,stage4-question-review,R4,syllabus:p23,Primary state; S5.07; AO and four trial cases reviewed.
question,AQ061-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ061-Q3,dd4f2fa479c1c8e68b1e7ee7a98522973074ff76013f2164d8840607531e892c,stage4-question-review,R4,syllabus:p23,Primary explain; S5.03; AO and four trial cases reviewed.
question,AQ061-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ061-Q4,82376be8bc3575096d2b0519503dfcf98e04b62b4646ceb29ca4e767a2079298,stage4-question-review,R4,syllabus:p23,Primary compare; S5.01; AO and four trial cases reviewed.
question,AQ061-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ061-Q5,9615bde773858331f010d644ba440f9ea02bb87afb63ff69aad9fb800c85d22d,stage4-question-review,R4,syllabus:p23,Primary state; S5.06; AO and four trial cases reviewed.
question,AQ066-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ066-Q1,623e61943e6e69302615e4fd716f45f264f8396457799f1a84345c8701c79d4d,stage4-question-review,R4,syllabus:p24,Primary compare; S6.01; AO and four trial cases reviewed.
question,AQ066-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ066-Q2,610947424dbed5e1fcce178d6d70684050a64c426b1214421f8f08412cec58a2,stage4-question-review,R4,syllabus:p24,Primary compare; S6.04; AO and four trial cases reviewed.
question,AQ066-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ066-Q3,2261a70dacb64dfd68126db079d55ee1c61bb65f9a3e0cf738430542724efba7,stage4-question-review,R4,syllabus:p24,Primary explain; S6.01; AO and four trial cases reviewed.
question,AQ066-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ066-Q4,9b54338ca3fae16baac4a14753aafe478f0da6d6f0a39709b5af06cc6496028b,stage4-question-review,R4,syllabus:p24,Primary give; S6.01; AO and four trial cases reviewed.
question,AQ066-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ066-Q5,96d32fd3bea3b19880681022d5e54ca2f5c107b262d3d6c1e5e5c094d614a1b2,stage4-question-review,R4,syllabus:p24,Primary compare; S6.04; AO and four trial cases reviewed.
question,AQ071-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ071-Q1,f546527f823be557de3909fc235e10a777911789bc8642a3b0da8fbd37dcd449,stage4-question-review,R4,syllabus:p24,Primary explain; S6.05; AO and four trial cases reviewed.
question,AQ071-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ071-Q2,e578525b7c91aec1ce85fb159f88d7cda6e57b4524b729d02a8e831353328f5e,stage4-question-review,R4,syllabus:p24,Primary compare; S6.03; AO and four trial cases reviewed.
question,AQ071-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ071-Q3,5f9f63f6d6ac43adf9dbc0ef5350bcd1593733b804f495a1dd27a171e2b8bb13,stage4-question-review,R4,syllabus:p24,Primary describe; S6.01; AO and four trial cases reviewed.
question,AQ071-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ071-Q4,4158e61cf00770c8786c75e407edaa6d18454802c17545155c8d25fb24bb2aba,stage4-question-review,R4,syllabus:p24,Primary compare; S6.07; AO and four trial cases reviewed.
question,AQ071-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ071-Q5,7cd013809bc312cee1ec66c34b93a9e9018f46eb0e5607b5a8d8539561d464b5,stage4-question-review,R4,syllabus:p24,Primary compare; S6.08; AO and four trial cases reviewed.
question,AQ076-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ076-Q1,59e41557e85937219c48d0b7f50f753419ecc71120b8defe417ca5ea172ff6b1,stage4-question-review,R4,syllabus:p25,Primary state; S7.01; AO and four trial cases reviewed.
question,AQ076-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ076-Q2,5ea38d9f8fda08b2d64022cc4d6592cc69222e3be887de1a2e1c9cd8be512318,stage4-question-review,R4,syllabus:p25,Primary explain; S7.01; AO and four trial cases reviewed.
question,AQ076-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ076-Q3,91c0c00619752ca01e0bf40d01c6be4aa45e124d7cd563b8625f538975f231eb,stage4-question-review,R4,syllabus:p25,Primary compare; S7.04; AO and four trial cases reviewed.
question,AQ076-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ076-Q4,fcd85a32e9fa613eab652b8cb4d2a17ce14546673141177ffd8f4588a8c54739,stage4-question-review,R4,syllabus:p25,Primary state; S7.05; AO and four trial cases reviewed.
question,AQ076-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ076-Q5,fe03f86fc407bcba83142ea16710d03c4285671b4b454bfd31506827882e5956,stage4-question-review,R4,syllabus:p25,Primary compare; S7.05; AO and four trial cases reviewed.
question,AQ081-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ081-Q1,d2cb586b4793e8979a71c6030cf775037c9eca403156bb6a8982d1929cef8b1b,stage4-question-review,R4,syllabus:p25,Primary state; S7.06; AO and four trial cases reviewed.
question,AQ081-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ081-Q2,d318e9da6748cd2e7edffd7bbc8774d0ac3ca7102daaeef7b7a4ba3cb02aa02d,stage4-question-review,R4,syllabus:p25,Primary explain; S7.06; AO and four trial cases reviewed.
question,AQ081-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ081-Q3,7da253d862da57f82c5cb2e6220c54239d2f100c983bf078d3e6ccc4ab6179af,stage4-question-review,R4,syllabus:p26,Primary state; S8.06; AO and four trial cases reviewed.
question,AQ081-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ081-Q4,80d8d61253b5d9ea3dd4648d85f7af45299cd7911196bfef887f1c00ade04ea2,stage4-question-review,R4,syllabus:p25,Primary give; S7.01; AO and four trial cases reviewed.
question,AQ081-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ081-Q5,5187baee422b4a26ef02db9f74d0a6f93ed932f9399f81ddcdd18b187c97a286,stage4-question-review,R4,syllabus:p25-26,Primary compare; S8.02; AO and four trial cases reviewed.
question,AQ086-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ086-Q1,05df6162164f6d25260dde85e933bbf62cc2ef3011294f9d7c3e361188bb5762,stage4-question-review,R4,syllabus:p25-26,Primary state; S8.02; AO and four trial cases reviewed.
question,AQ086-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ086-Q2,eb59159cc99966aa7a30cd2055abea637f2598114fd16608cfc94c1aff111070,stage4-question-review,R4,syllabus:p25,Primary identify; S8.03; AO and four trial cases reviewed.
question,AQ086-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ086-Q3,e06f62ae2a07b2537c87e94a84183d9d9d9be7f098d447a16458f9fb76636cb0,stage4-question-review,R4,syllabus:p25,Primary explain; S8.04; AO and four trial cases reviewed.
question,AQ086-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ086-Q4,cb4e97d9ebe3bdd7dee8aafa5b9e43ba95c616d1d54c6cc84f07b0665a6a8958,stage4-question-review,R4,syllabus:p26,Primary write; S8.08; AO and four trial cases reviewed.
question,AQ086-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ086-Q5,ed8073c0f172f4a504afc8d7e5c019a68e3234f1b7535a6db0a23db6b8ebe049,stage4-question-review,R4,syllabus:p27,Primary write; S8.10; AO and four trial cases reviewed.
question,AQ091-Q1,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ091-Q1,4e17fe7869f7cae54314a93584cc7bb9f167f313edd81a6f124a0eaf3a12293e,stage4-question-review,R4,syllabus:p26,Primary write; S8.08; AO and four trial cases reviewed.
question,AQ091-Q2,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ091-Q2,f0aa37f89c68ec0b66a8497666afd65a3811ebed79e445b18e6e691ad76e9fea,stage4-question-review,R4,syllabus:p26,Primary write; S8.07; AO and four trial cases reviewed.
question,AQ091-Q3,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ091-Q3,ef4d35cb9271a9108a02531ccb6cd5b5b11c4592f4b45d880208705cc5882eab,stage4-question-review,R4,syllabus:p14,Primary state; S1.01; AO and four trial cases reviewed.
question,AQ091-Q4,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ091-Q4,ed8974f8b7315cc2faff61c6f3cd93f03fc57627be74bd496257a0342865f978,stage4-question-review,R4,syllabus:p14,Primary calculate; S1.01; AO and four trial cases reviewed.
question,AQ091-Q5,quiz,Approved,IndependentlyReviewed,audits/remediation-v2-stage4-question-review.json#AQ091-Q5,96eae4ce0116745515ca9bcad0c1ada31fea4c215d05da758a142c84d6e3eb28,stage4-question-review,R4,syllabus:p16,Primary state; S2.10; AO and four trial cases reviewed.
